sensor	timestamp	valid	voltage	current	power	marker
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378485	1	-3.40282e+38	-3.40282e+38	43.014	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378501	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378517	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378533	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378548	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378563	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378578	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378594	1	-3.40282e+38	-3.40282e+38	43.402	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378610	1	-3.40282e+38	-3.40282e+38	43.623	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378626	1	-3.40282e+38	-3.40282e+38	43.623	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378642	1	-3.40282e+38	-3.40282e+38	43.623	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378658	1	-3.40282e+38	-3.40282e+38	43.623	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378674	1	-3.40282e+38	-3.40282e+38	43.623	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378689	1	-3.40282e+38	-3.40282e+38	43.623	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378704	1	-3.40282e+38	-3.40282e+38	43.939	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378720	1	-3.40282e+38	-3.40282e+38	43.939	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378735	1	-3.40282e+38	-3.40282e+38	43.939	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378750	1	-3.40282e+38	-3.40282e+38	43.939	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378765	1	-3.40282e+38	-3.40282e+38	43.939	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378781	1	-3.40282e+38	-3.40282e+38	43.939	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378796	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378811	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378826	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378841	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378856	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378872	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378887	1	-3.40282e+38	-3.40282e+38	44.471	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378903	1	-3.40282e+38	-3.40282e+38	44.716	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378919	1	-3.40282e+38	-3.40282e+38	44.716	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378935	1	-3.40282e+38	-3.40282e+38	44.716	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378951	1	-3.40282e+38	-3.40282e+38	44.716	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378967	1	-3.40282e+38	-3.40282e+38	44.716	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378983	1	-3.40282e+38	-3.40282e+38	44.716	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460378999	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379015	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379031	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379047	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379062	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379077	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379093	1	-3.40282e+38	-3.40282e+38	44.588	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379109	1	-3.40282e+38	-3.40282e+38	44.201	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379125	1	-3.40282e+38	-3.40282e+38	44.201	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379141	1	-3.40282e+38	-3.40282e+38	44.201	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379157	1	-3.40282e+38	-3.40282e+38	44.201	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379172	1	-3.40282e+38	-3.40282e+38	44.201	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379187	1	-3.40282e+38	-3.40282e+38	44.201	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379202	1	-3.40282e+38	-3.40282e+38	45.581	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379218	1	-3.40282e+38	-3.40282e+38	45.581	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379234	1	-3.40282e+38	-3.40282e+38	45.581	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379249	1	-3.40282e+38	-3.40282e+38	45.581	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379265	1	-3.40282e+38	-3.40282e+38	45.581	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379280	1	-3.40282e+38	-3.40282e+38	45.581	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379296	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379312	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379327	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379342	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379358	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379374	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379390	1	-3.40282e+38	-3.40282e+38	49.732	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379406	1	-3.40282e+38	-3.40282e+38	53.913	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379422	1	-3.40282e+38	-3.40282e+38	53.913	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379437	1	-3.40282e+38	-3.40282e+38	53.913	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379452	1	-3.40282e+38	-3.40282e+38	53.913	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379468	1	-3.40282e+38	-3.40282e+38	53.913	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379483	1	-3.40282e+38	-3.40282e+38	53.913	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379498	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379514	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379530	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379546	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379562	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379578	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379594	1	-3.40282e+38	-3.40282e+38	58.138	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379610	1	-3.40282e+38	-3.40282e+38	61.982	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379625	1	-3.40282e+38	-3.40282e+38	61.982	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379640	1	-3.40282e+38	-3.40282e+38	61.982	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379655	1	-3.40282e+38	-3.40282e+38	61.982	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379670	1	-3.40282e+38	-3.40282e+38	61.982	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379686	1	-3.40282e+38	-3.40282e+38	61.982	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379701	1	-3.40282e+38	-3.40282e+38	66.023	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379717	1	-3.40282e+38	-3.40282e+38	66.023	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379732	1	-3.40282e+38	-3.40282e+38	66.023	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379748	1	-3.40282e+38	-3.40282e+38	66.023	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379764	1	-3.40282e+38	-3.40282e+38	66.023	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379780	1	-3.40282e+38	-3.40282e+38	66.023	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379796	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379812	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379827	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379843	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379857	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379873	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379889	1	-3.40282e+38	-3.40282e+38	70.272	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379905	1	-3.40282e+38	-3.40282e+38	74.155	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379922	1	-3.40282e+38	-3.40282e+38	74.155	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379938	1	-3.40282e+38	-3.40282e+38	74.155	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379953	1	-3.40282e+38	-3.40282e+38	74.155	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379970	1	-3.40282e+38	-3.40282e+38	74.155	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379984	1	-3.40282e+38	-3.40282e+38	74.155	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460379999	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380016	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380031	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380046	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380062	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380077	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380091	1	-3.40282e+38	-3.40282e+38	78.355	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380107	1	-3.40282e+38	-3.40282e+38	82.546	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380122	1	-3.40282e+38	-3.40282e+38	82.546	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380138	1	-3.40282e+38	-3.40282e+38	82.546	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380154	1	-3.40282e+38	-3.40282e+38	82.546	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380170	1	-3.40282e+38	-3.40282e+38	82.546	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380186	1	-3.40282e+38	-3.40282e+38	82.546	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380201	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380216	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380232	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380248	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380264	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380279	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380295	1	-3.40282e+38	-3.40282e+38	86.769	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380310	1	-3.40282e+38	-3.40282e+38	89.563	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380325	1	-3.40282e+38	-3.40282e+38	89.563	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380341	1	-3.40282e+38	-3.40282e+38	89.563	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380356	1	-3.40282e+38	-3.40282e+38	89.563	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380371	1	-3.40282e+38	-3.40282e+38	89.563	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380387	1	-3.40282e+38	-3.40282e+38	89.563	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380402	1	-3.40282e+38	-3.40282e+38	89.643	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380418	1	-3.40282e+38	-3.40282e+38	89.643	showing "https://observablehq.com/@robsutcliffe/dirty-planet/2"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380434	1	-3.40282e+38	-3.40282e+38	89.643	blank
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380441	1	-3.40282e+38	-3.40282e+38	89.643	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380450	1	-3.40282e+38	-3.40282e+38	89.643	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380466	1	-3.40282e+38	-3.40282e+38	89.643	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380482	1	-3.40282e+38	-3.40282e+38	89.643	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380497	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380512	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380528	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380544	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380560	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380576	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380592	1	-3.40282e+38	-3.40282e+38	89.669	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380608	1	-3.40282e+38	-3.40282e+38	89.633	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380624	1	-3.40282e+38	-3.40282e+38	89.633	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380639	1	-3.40282e+38	-3.40282e+38	89.633	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380654	1	-3.40282e+38	-3.40282e+38	89.633	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380669	1	-3.40282e+38	-3.40282e+38	89.633	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380684	1	-3.40282e+38	-3.40282e+38	89.633	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380699	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380715	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380731	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380746	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380761	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380776	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380791	1	-3.40282e+38	-3.40282e+38	89.589	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380807	1	-3.40282e+38	-3.40282e+38	89.544	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380822	1	-3.40282e+38	-3.40282e+38	89.544	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380837	1	-3.40282e+38	-3.40282e+38	89.544	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380853	1	-3.40282e+38	-3.40282e+38	89.544	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380868	1	-3.40282e+38	-3.40282e+38	89.544	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380883	1	-3.40282e+38	-3.40282e+38	89.544	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380899	1	-3.40282e+38	-3.40282e+38	89.492	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380914	1	-3.40282e+38	-3.40282e+38	89.492	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380930	1	-3.40282e+38	-3.40282e+38	89.492	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380946	1	-3.40282e+38	-3.40282e+38	89.492	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460380961	1	-3.40282e+38	-3.40282e+38	89.492	navigating "https://observablehq.com/@pamacha/platonic-gobstopper"
